text,label
Tell me United States Supreme Court decision whose name has the word united in it.[SEP]dbo:Device,0
Tell me about sovereign state for applies to jurisdiction of Australian dollar?[SEP]dbo:State,1
Tell me about sovereign state for applies to jurisdiction of Australian dollar?[SEP]dbo:Department,0
Tell me about sovereign state for applies to jurisdiction of Australian dollar?[SEP]dbo:Country,1
Tell me about sovereign state for applies to jurisdiction of Australian dollar?[SEP]dbo:Street,0
Tell me about sovereign state for applies to jurisdiction of Australian dollar?[SEP]dbo:PopulatedPlace,1
Tell me about sovereign state for applies to jurisdiction of Australian dollar?[SEP]dbo:SkiResort,0
Tell me about sovereign state for applies to jurisdiction of Australian dollar?[SEP]dbo:Place,1
Tell me about sovereign state for applies to jurisdiction of Australian dollar?[SEP]dbo:CelestialBody,0
Tell me about sovereign state for applies to jurisdiction of Australian dollar?[SEP]dbo:Location,1
Tell me about sovereign state for applies to jurisdiction of Australian dollar?[SEP]dbo:MusicalArtist,0
What is the largest team size at the Iditarod Trail Sled Dog Race?[SEP]dbo:Activity,1
What is the largest team size at the Iditarod Trail Sled Dog Race?[SEP]dbo:OfficeHolder,0
In which races does Coneygree compete?[SEP]dbo:HorseRace,1
In which races does Coneygree compete?[SEP]dbo:Person,0
What is the capital of Tokugawa Shogunate[SEP]dbo:Settlement,1
What is the capital of Tokugawa Shogunate[SEP]dbo:Department,0
What is the capital of Tokugawa Shogunate[SEP]dbo:PopulatedPlace,1
What is the capital of Tokugawa Shogunate[SEP]dbo:SkiResort,0
What is the capital of Tokugawa Shogunate[SEP]dbo:Place,1
What is the capital of Tokugawa Shogunate[SEP]dbo:CelestialBody,0
What is the capital of Tokugawa Shogunate[SEP]dbo:Location,1
What is the capital of Tokugawa Shogunate[SEP]dbo:MusicalArtist,0
In which U.S. state is Area 51 located?[SEP]dbo:AdministrativeRegion,1
In which U.S. state is Area 51 located?[SEP]dbo:AdministrativeRegion,0
In which U.S. state is Area 51 located?[SEP]dbo:Region,1
In which U.S. state is Area 51 located?[SEP]dbo:Department,0
In which U.S. state is Area 51 located?[SEP]dbo:Settlement,1
In which U.S. state is Area 51 located?[SEP]dbo:Street,0
In which U.S. state is Area 51 located?[SEP]dbo:PopulatedPlace,1
In which U.S. state is Area 51 located?[SEP]dbo:SkiResort,0
In which U.S. state is Area 51 located?[SEP]dbo:Place,1
In which U.S. state is Area 51 located?[SEP]dbo:CelestialBody,0
In which U.S. state is Area 51 located?[SEP]dbo:Location,1
In which U.S. state is Area 51 located?[SEP]dbo:OfficeHolder,0
Name a child of Nargis[SEP]dbo:Person,1
Name a child of Nargis[SEP]dbo:Family,0
Name a child of Nargis[SEP]dbo:Agent,1
Name a child of Nargis[SEP]dbo:Food,0
Which TV show's executive producer is Douglas Netter and composed by Stewart Copeland ?[SEP]dbo:TelevisionShow,1
Which TV show's executive producer is Douglas Netter and composed by Stewart Copeland ?[SEP]dbo:Website,0
Which TV show's executive producer is Douglas Netter and composed by Stewart Copeland ?[SEP]dbo:Work,1
Which TV show's executive producer is Douglas Netter and composed by Stewart Copeland ?[SEP]dbo:Disease,0
How long it the Jurassic Park game take to complete?[SEP]dbo:Software,1
How long it the Jurassic Park game take to complete?[SEP]dbo:Website,0
How long it the Jurassic Park game take to complete?[SEP]dbo:Work,1
How long it the Jurassic Park game take to complete?[SEP]dbo:University,0
What famous people were born in Yekaterinburg?[SEP]dbo:Person,1
What famous people were born in Yekaterinburg?[SEP]dbo:Family,0
What famous people were born in Yekaterinburg?[SEP]dbo:Agent,1
What famous people were born in Yekaterinburg?[SEP]dbo:Activity,0
Who created Family Guy?[SEP]dbo:Person,1
Who created Family Guy?[SEP]dbo:Family,0
Who created Family Guy?[SEP]dbo:Agent,1
Who created Family Guy?[SEP]dbo:UnitOfWork,0
What was Al Green nominated for at the 37th Tony Awards?[SEP]dbo:Award,1
What was Al Green nominated for at the 37th Tony Awards?[SEP]dbo:PersonFunction,0
Who is the nominee for Nirvana whose victor is Moby?[SEP]dbo:Award,1
Who is the nominee for Nirvana whose victor is Moby?[SEP]dbo:Country,0
Who discovered sodium?[SEP]dbo:Organisation,1
Who discovered sodium?[SEP]dbo:Family,0
Who discovered sodium?[SEP]dbo:Agent,1
Who discovered sodium?[SEP]dbo:Species,0
What is {informed by} {supervisor} of {Robert C. Merton} ?[SEP]dbo:Person,1
What is {informed by} {supervisor} of {Robert C. Merton} ?[SEP]dbo:Family,0
What is {informed by} {supervisor} of {Robert C. Merton} ?[SEP]dbo:Agent,1
What is {informed by} {supervisor} of {Robert C. Merton} ?[SEP]dbo:MountainRange,0
What medical specialty of gangrene is a result of genetic disease?[SEP]dbo:MedicalSpecialty,1
What medical specialty of gangrene is a result of genetic disease?[SEP]dbo:AnatomicalStructure,0
What is regulated by sports  Union of North African Football Federations ?[SEP]dbo:Non-ProfitOrganisation,1
What is regulated by sports  Union of North African Football Federations ?[SEP]dbo:PoliticalParty,0
What is regulated by sports  Union of North African Football Federations ?[SEP]dbo:Organisation,1
What is regulated by sports  Union of North African Football Federations ?[SEP]dbo:Family,0
What is regulated by sports  Union of North African Football Federations ?[SEP]dbo:Agent,1
What is regulated by sports  Union of North African Football Federations ?[SEP]dbo:OfficeHolder,0
What what is city-state highest judical authority by HCC and also which starts with letter h[SEP]dbo:City,1
What what is city-state highest judical authority by HCC and also which starts with letter h[SEP]dbo:HistoricalSettlement,0
What what is city-state highest judical authority by HCC and also which starts with letter h[SEP]dbo:State,1
What what is city-state highest judical authority by HCC and also which starts with letter h[SEP]dbo:Department,0
What what is city-state highest judical authority by HCC and also which starts with letter h[SEP]dbo:Settlement,1
What what is city-state highest judical authority by HCC and also which starts with letter h[SEP]dbo:Street,0
What what is city-state highest judical authority by HCC and also which starts with letter h[SEP]dbo:PopulatedPlace,1
What what is city-state highest judical authority by HCC and also which starts with letter h[SEP]dbo:SkiResort,0
What what is city-state highest judical authority by HCC and also which starts with letter h[SEP]dbo:Place,1
What what is city-state highest judical authority by HCC and also which starts with letter h[SEP]dbo:CelestialBody,0
What what is city-state highest judical authority by HCC and also which starts with letter h[SEP]dbo:Location,1
What what is city-state highest judical authority by HCC and also which starts with letter h[SEP]dbo:MedicalSpecialty,0
who are the member and member of political party for Nikita_Khrushchev[SEP]dbo:PoliticalParty,1
who are the member and member of political party for Nikita_Khrushchev[SEP]dbo:PoliticalParty,0
who are the member and member of political party for Nikita_Khrushchev[SEP]dbo:Organisation,1
who are the member and member of political party for Nikita_Khrushchev[SEP]dbo:Family,0
who are the member and member of political party for Nikita_Khrushchev[SEP]dbo:Agent,1
who are the member and member of political party for Nikita_Khrushchev[SEP]dbo:Holiday,0
Which movie was Paul Newman nominated for the Academy Award for Best Actor?[SEP]dbo:Film,1
Which movie was Paul Newman nominated for the Academy Award for Best Actor?[SEP]dbo:Website,0
Which movie was Paul Newman nominated for the Academy Award for Best Actor?[SEP]dbo:Work,1
Which movie was Paul Newman nominated for the Academy Award for Best Actor?[SEP]dbo:Media,0
Who is the partner and child of Constantine V?[SEP]dbo:Person,1
Who is the partner and child of Constantine V?[SEP]dbo:Family,0
Who is the partner and child of Constantine V?[SEP]dbo:Agent,1
Who is the partner and child of Constantine V?[SEP]dbo:City,0
"""Who has a designer in Amiga, that manufactures in Commodore PET?""[SEP]dbo:Company",1
"""Who has a designer in Amiga, that manufactures in Commodore PET?""[SEP]dbo:PoliticalParty",0
"""Who has a designer in Amiga, that manufactures in Commodore PET?""[SEP]dbo:Organisation",1
"""Who has a designer in Amiga, that manufactures in Commodore PET?""[SEP]dbo:Family",0
"""Who has a designer in Amiga, that manufactures in Commodore PET?""[SEP]dbo:Agent",1
"""Who has a designer in Amiga, that manufactures in Commodore PET?""[SEP]dbo:Flag",0
which record did pole vault hold and which is the height?[SEP]dbo:Person,1
which record did pole vault hold and which is the height?[SEP]dbo:Family,0
which record did pole vault hold and which is the height?[SEP]dbo:Agent,1
which record did pole vault hold and which is the height?[SEP]dbo:Food,0
What medicine was patented by the manufacturer The Coca-Cola Company?[SEP]dbo:Activity,1
What medicine was patented by the manufacturer The Coca-Cola Company?[SEP]dbo:Agent,0
Tell me the TMA most apoapsis[SEP]dbo:Spacecraft,1
Tell me the TMA most apoapsis[SEP]dbo:Ship,0
Tell me the TMA most apoapsis[SEP]dbo:MeanOfTransportation,1
Tell me the TMA most apoapsis[SEP]dbo:EthnicGroup,0
"Who is the member of Robert Trivers, that have ideology of black nationalism?[SEP]dbo:PoliticalParty",1
"Who is the member of Robert Trivers, that have ideology of black nationalism?[SEP]dbo:PoliticalParty",0
"Who is the member of Robert Trivers, that have ideology of black nationalism?[SEP]dbo:Organisation",1
"Who is the member of Robert Trivers, that have ideology of black nationalism?[SEP]dbo:Family",0
"Who is the member of Robert Trivers, that have ideology of black nationalism?[SEP]dbo:Agent",1
"Who is the member of Robert Trivers, that have ideology of black nationalism?[SEP]dbo:City",0
Which is a target of Eldridge Cleaver?[SEP]dbo:GovernmentAgency,1
Which is a target of Eldridge Cleaver?[SEP]dbo:PoliticalParty,0
Which is a target of Eldridge Cleaver?[SEP]dbo:Organisation,1
Which is a target of Eldridge Cleaver?[SEP]dbo:Family,0
Which is a target of Eldridge Cleaver?[SEP]dbo:Agent,1
Which is a target of Eldridge Cleaver?[SEP]dbo:Location,0
City of Miami Cemetery is the governing body of which city?[SEP]dbo:City,1
City of Miami Cemetery is the governing body of which city?[SEP]dbo:HistoricalSettlement,0
City of Miami Cemetery is the governing body of which city?[SEP]dbo:Settlement,1
City of Miami Cemetery is the governing body of which city?[SEP]dbo:Department,0
City of Miami Cemetery is the governing body of which city?[SEP]dbo:PopulatedPlace,1
City of Miami Cemetery is the governing body of which city?[SEP]dbo:SkiResort,0
City of Miami Cemetery is the governing body of which city?[SEP]dbo:Place,1
City of Miami Cemetery is the governing body of which city?[SEP]dbo:CelestialBody,0
City of Miami Cemetery is the governing body of which city?[SEP]dbo:Location,1
City of Miami Cemetery is the governing body of which city?[SEP]dbo:Person,0
Which child of Julio Iglesias won the Latin Grammy Award for Best Male Pop Vocal Album?[SEP]dbo:Person,1
Which child of Julio Iglesias won the Latin Grammy Award for Best Male Pop Vocal Album?[SEP]dbo:Family,0
Which child of Julio Iglesias won the Latin Grammy Award for Best Male Pop Vocal Album?[SEP]dbo:Agent,1
Which child of Julio Iglesias won the Latin Grammy Award for Best Male Pop Vocal Album?[SEP]dbo:Food,0
What is the eponym of Jeans instability who had a career as a mathematician?[SEP]dbo:Person,1
What is the eponym of Jeans instability who had a career as a mathematician?[SEP]dbo:Family,0
What is the eponym of Jeans instability who had a career as a mathematician?[SEP]dbo:Agent,1
What is the eponym of Jeans instability who had a career as a mathematician?[SEP]dbo:University,0
"""Which career of Colley Cibber, has a field of this career in the performing arts?""[SEP]dbo:Profession",1
"""Which career of Colley Cibber, has a field of this career in the performing arts?""[SEP]dbo:Profession",0
"""Which career of Colley Cibber, has a field of this career in the performing arts?""[SEP]dbo:PersonFunction",1
"""Which career of Colley Cibber, has a field of this career in the performing arts?""[SEP]dbo:BaseballTeam",0
Which is the sub-orbital spaceflight for Astronaut Alan Shepard?[SEP]dbo:Spacecraft,1
Which is the sub-orbital spaceflight for Astronaut Alan Shepard?[SEP]dbo:Ship,0
Which is the sub-orbital spaceflight for Astronaut Alan Shepard?[SEP]dbo:MeanOfTransportation,1
Which is the sub-orbital spaceflight for Astronaut Alan Shepard?[SEP]dbo:ChemicalSubstance,0
What what is play  location of first performance Palace of Whitehall and also which starts with letter t[SEP]dbo:Play,1
What what is play  location of first performance Palace of Whitehall and also which starts with letter t[SEP]dbo:Play,0
What what is play  location of first performance Palace of Whitehall and also which starts with letter t[SEP]dbo:WrittenWork,1
What what is play  location of first performance Palace of Whitehall and also which starts with letter t[SEP]dbo:Website,0
What what is play  location of first performance Palace of Whitehall and also which starts with letter t[SEP]dbo:Work,1
What what is play  location of first performance Palace of Whitehall and also which starts with letter t[SEP]dbo:Biomolecule,0
Who is the writer of Les Chevaliers de la Table ronde?[SEP]dbo:Person,1
Who is the writer of Les Chevaliers de la Table ronde?[SEP]dbo:Family,0
Who is the writer of Les Chevaliers de la Table ronde?[SEP]dbo:Agent,1
Who is the writer of Les Chevaliers de la Table ronde?[SEP]dbo:PublicService,0
What is the profession related to set theory?[SEP]dbo:Person,1
What is the profession related to set theory?[SEP]dbo:Family,0
What is the profession related to set theory?[SEP]dbo:Agent,1
What is the profession related to set theory?[SEP]dbo:MedicalSpecialty,0
Who is {disciple} and {professional partner} of {Radka Kovaříková} ?[SEP]dbo:Person,1
Who is {disciple} and {professional partner} of {Radka Kovaříková} ?[SEP]dbo:Family,0
Who is {disciple} and {professional partner} of {Radka Kovaříková} ?[SEP]dbo:Agent,1
Who is {disciple} and {professional partner} of {Radka Kovaříková} ?[SEP]dbo:Language,0
"Who is the writer of The Double Helix, who has received the Lomonosov Gold Medal?[SEP]dbo:Person",1
"Who is the writer of The Double Helix, who has received the Lomonosov Gold Medal?[SEP]dbo:Family",0
"Who is the writer of The Double Helix, who has received the Lomonosov Gold Medal?[SEP]dbo:Agent",1
"Who is the writer of The Double Helix, who has received the Lomonosov Gold Medal?[SEP]dbo:PublicService",0
What are the lawn game which start with the letter ladder[SEP]dbo:Game,1
What are the lawn game which start with the letter ladder[SEP]dbo:Game,0
What are the lawn game which start with the letter ladder[SEP]dbo:Activity,1
What are the lawn game which start with the letter ladder[SEP]dbo:Award,0
"What is the river whose source region is North-Western Province, Zambia and river mouth is Indian Ocean?[SEP]dbo:River",1
"What is the river whose source region is North-Western Province, Zambia and river mouth is Indian Ocean?[SEP]dbo:River",0
"What is the river whose source region is North-Western Province, Zambia and river mouth is Indian Ocean?[SEP]dbo:Stream",1
"What is the river whose source region is North-Western Province, Zambia and river mouth is Indian Ocean?[SEP]dbo:Lake",0
"What is the river whose source region is North-Western Province, Zambia and river mouth is Indian Ocean?[SEP]dbo:BodyOfWater",1
"What is the river whose source region is North-Western Province, Zambia and river mouth is Indian Ocean?[SEP]dbo:Crater",0
"What is the river whose source region is North-Western Province, Zambia and river mouth is Indian Ocean?[SEP]dbo:NaturalPlace",1
"What is the river whose source region is North-Western Province, Zambia and river mouth is Indian Ocean?[SEP]dbo:SkiResort",0
"What is the river whose source region is North-Western Province, Zambia and river mouth is Indian Ocean?[SEP]dbo:Place",1
"What is the river whose source region is North-Western Province, Zambia and river mouth is Indian Ocean?[SEP]dbo:CelestialBody",0
"What is the river whose source region is North-Western Province, Zambia and river mouth is Indian Ocean?[SEP]dbo:Location",1
"What is the river whose source region is North-Western Province, Zambia and river mouth is Indian Ocean?[SEP]dbo:RecordLabel",0
"What is the origin of AIESEC, that borders Ans?[SEP]dbo:City",1
"What is the origin of AIESEC, that borders Ans?[SEP]dbo:HistoricalSettlement",0
"What is the origin of AIESEC, that borders Ans?[SEP]dbo:Settlement",1
"What is the origin of AIESEC, that borders Ans?[SEP]dbo:Department",0
"What is the origin of AIESEC, that borders Ans?[SEP]dbo:PopulatedPlace",1
"What is the origin of AIESEC, that borders Ans?[SEP]dbo:SkiResort",0
"What is the origin of AIESEC, that borders Ans?[SEP]dbo:Place",1
"What is the origin of AIESEC, that borders Ans?[SEP]dbo:CelestialBody",0
"What is the origin of AIESEC, that borders Ans?[SEP]dbo:Location",1
"What is the origin of AIESEC, that borders Ans?[SEP]dbo:University",0
What is the motto of Shahada?[SEP]dbo:Country,1
What is the motto of Shahada?[SEP]dbo:Department,0
What is the motto of Shahada?[SEP]dbo:State,1
What is the motto of Shahada?[SEP]dbo:Street,0
What is the motto of Shahada?[SEP]dbo:PopulatedPlace,1
What is the motto of Shahada?[SEP]dbo:SkiResort,0
What is the motto of Shahada?[SEP]dbo:Place,1
What is the motto of Shahada?[SEP]dbo:CelestialBody,0
What is the motto of Shahada?[SEP]dbo:Location,1
What is the motto of Shahada?[SEP]dbo:Museum,0
What civic building contains the word house in its name?[SEP]dbo:Building,1
What civic building contains the word house in its name?[SEP]dbo:Zoo,0
What civic building contains the word house in its name?[SEP]dbo:ArchitecturalStructure,1
What civic building contains the word house in its name?[SEP]dbo:SkiResort,0
What civic building contains the word house in its name?[SEP]dbo:Place,1
What civic building contains the word house in its name?[SEP]dbo:CelestialBody,0
What civic building contains the word house in its name?[SEP]dbo:Location,1
What civic building contains the word house in its name?[SEP]dbo:MountainRange,0
Give me the name of the space mission that was launched at Cape Canaveral Air Force Station and which contains the word voyager in their name.[SEP]dbo:SpaceMission,1
Give me the name of the space mission that was launched at Cape Canaveral Air Force Station and which contains the word voyager in their name.[SEP]dbo:Election,0
Give me the name of the space mission that was launched at Cape Canaveral Air Force Station and which contains the word voyager in their name.[SEP]dbo:SocietalEvent,1
Give me the name of the space mission that was launched at Cape Canaveral Air Force Station and which contains the word voyager in their name.[SEP]dbo:SocietalEvent,0
Give me the name of the space mission that was launched at Cape Canaveral Air Force Station and which contains the word voyager in their name.[SEP]dbo:Event,1
Give me the name of the space mission that was launched at Cape Canaveral Air Force Station and which contains the word voyager in their name.[SEP]dbo:SoccerClub,0
"What is the name of the professional sports league starting in October that contains the word "" hockey"" in its name ?[SEP]dbo:SportsLeague",1
"What is the name of the professional sports league starting in October that contains the word "" hockey"" in its name ?[SEP]dbo:PoliticalParty",0
"What is the name of the professional sports league starting in October that contains the word "" hockey"" in its name ?[SEP]dbo:Organisation",1
"What is the name of the professional sports league starting in October that contains the word "" hockey"" in its name ?[SEP]dbo:Family",0
"What is the name of the professional sports league starting in October that contains the word "" hockey"" in its name ?[SEP]dbo:Agent",1
"What is the name of the professional sports league starting in October that contains the word "" hockey"" in its name ?[SEP]dbo:Holiday",0
To which military division does Clark Daniel Stearns belong?[SEP]dbo:MilitaryUnit,1
To which military division does Clark Daniel Stearns belong?[SEP]dbo:PoliticalParty,0
To which military division does Clark Daniel Stearns belong?[SEP]dbo:Organisation,1
To which military division does Clark Daniel Stearns belong?[SEP]dbo:Family,0
To which military division does Clark Daniel Stearns belong?[SEP]dbo:Agent,1
To which military division does Clark Daniel Stearns belong?[SEP]dbo:University,0
What is the end time and place of marriage of Ernest Borgnine who has Ethel Merman as his wife?[SEP]dbo:City,1
What is the end time and place of marriage of Ernest Borgnine who has Ethel Merman as his wife?[SEP]dbo:HistoricalSettlement,0
What is the end time and place of marriage of Ernest Borgnine who has Ethel Merman as his wife?[SEP]dbo:Settlement,1
What is the end time and place of marriage of Ernest Borgnine who has Ethel Merman as his wife?[SEP]dbo:Department,0
What is the end time and place of marriage of Ernest Borgnine who has Ethel Merman as his wife?[SEP]dbo:PopulatedPlace,1
What is the end time and place of marriage of Ernest Borgnine who has Ethel Merman as his wife?[SEP]dbo:SkiResort,0
What is the end time and place of marriage of Ernest Borgnine who has Ethel Merman as his wife?[SEP]dbo:Place,1
What is the end time and place of marriage of Ernest Borgnine who has Ethel Merman as his wife?[SEP]dbo:CelestialBody,0
What is the end time and place of marriage of Ernest Borgnine who has Ethel Merman as his wife?[SEP]dbo:Location,1
What is the end time and place of marriage of Ernest Borgnine who has Ethel Merman as his wife?[SEP]dbo:SoccerPlayer,0
Who is the scientist whose doctoral student is Erich Bagge?[SEP]dbo:Scientist,1
Who is the scientist whose doctoral student is Erich Bagge?[SEP]dbo:Architect,0
Who is the scientist whose doctoral student is Erich Bagge?[SEP]dbo:Person,1
Who is the scientist whose doctoral student is Erich Bagge?[SEP]dbo:Family,0
Who is the scientist whose doctoral student is Erich Bagge?[SEP]dbo:Agent,1
Who is the scientist whose doctoral student is Erich Bagge?[SEP]dbo:Media,0
What is the sexually homologous and venous drainage of Clitoris?[SEP]dbo:Vein,1
What is the sexually homologous and venous drainage of Clitoris?[SEP]dbo:Lymph,0
What is the sexually homologous and venous drainage of Clitoris?[SEP]dbo:AnatomicalStructure,1
What is the sexually homologous and venous drainage of Clitoris?[SEP]dbo:Language,0
What are the {signs} that {led to} {Aldrin}?[SEP]dbo:Disease,1
What are the {signs} that {led to} {Aldrin}?[SEP]dbo:BaseballTeam,0
Which football team is in a city where A J Clark was a builder?[SEP]dbo:AmericanFootballTeam,1
Which football team is in a city where A J Clark was a builder?[SEP]dbo:BaseballTeam,0
Which football team is in a city where A J Clark was a builder?[SEP]dbo:SoccerClub,1
Which football team is in a city where A J Clark was a builder?[SEP]dbo:CyclingTeam,0
Which football team is in a city where A J Clark was a builder?[SEP]dbo:SportsTeam,1
Which football team is in a city where A J Clark was a builder?[SEP]dbo:PoliticalParty,0
Which football team is in a city where A J Clark was a builder?[SEP]dbo:Organisation,1
Which football team is in a city where A J Clark was a builder?[SEP]dbo:Family,0
Which football team is in a city where A J Clark was a builder?[SEP]dbo:Agent,1
Which football team is in a city where A J Clark was a builder?[SEP]dbo:RecordLabel,0
What is tributary on the shore of Lanzarote?[SEP]dbo:River,1
What is tributary on the shore of Lanzarote?[SEP]dbo:River,0
What is tributary on the shore of Lanzarote?[SEP]dbo:Stream,1
What is tributary on the shore of Lanzarote?[SEP]dbo:Lake,0
What is tributary on the shore of Lanzarote?[SEP]dbo:BodyOfWater,1
What is tributary on the shore of Lanzarote?[SEP]dbo:Crater,0
What is tributary on the shore of Lanzarote?[SEP]dbo:NaturalPlace,1
What is tributary on the shore of Lanzarote?[SEP]dbo:SkiResort,0
What is tributary on the shore of Lanzarote?[SEP]dbo:Place,1
What is tributary on the shore of Lanzarote?[SEP]dbo:CelestialBody,0
What is tributary on the shore of Lanzarote?[SEP]dbo:Location,1
What is tributary on the shore of Lanzarote?[SEP]dbo:Work,0
Name Pierre Trudeau's baptismal name akin to Filipe?[SEP]dbo:GivenName,1
Name Pierre Trudeau's baptismal name akin to Filipe?[SEP]dbo:Surname,0
Name Pierre Trudeau's baptismal name akin to Filipe?[SEP]dbo:Name,1
Name Pierre Trudeau's baptismal name akin to Filipe?[SEP]dbo:Museum,0
Which cloud platform of Google cloud connect also provides services to 21Vianet ?[SEP]dbo:Software,1
Which cloud platform of Google cloud connect also provides services to 21Vianet ?[SEP]dbo:Website,0
Which cloud platform of Google cloud connect also provides services to 21Vianet ?[SEP]dbo:Work,1
Which cloud platform of Google cloud connect also provides services to 21Vianet ?[SEP]dbo:Language,0
"Name the twin town of Asunción, whose prime minister is Luis Banck Serrato ?[SEP]dbo:City",1
"Name the twin town of Asunción, whose prime minister is Luis Banck Serrato ?[SEP]dbo:HistoricalSettlement",0
"Name the twin town of Asunción, whose prime minister is Luis Banck Serrato ?[SEP]dbo:Settlement",1
"Name the twin town of Asunción, whose prime minister is Luis Banck Serrato ?[SEP]dbo:Department",0
"Name the twin town of Asunción, whose prime minister is Luis Banck Serrato ?[SEP]dbo:PopulatedPlace",1
"Name the twin town of Asunción, whose prime minister is Luis Banck Serrato ?[SEP]dbo:SkiResort",0
"Name the twin town of Asunción, whose prime minister is Luis Banck Serrato ?[SEP]dbo:Place",1
"Name the twin town of Asunción, whose prime minister is Luis Banck Serrato ?[SEP]dbo:CelestialBody",0
"Name the twin town of Asunción, whose prime minister is Luis Banck Serrato ?[SEP]dbo:Location",1
"Name the twin town of Asunción, whose prime minister is Luis Banck Serrato ?[SEP]dbo:Museum",0
"Who is Meghan, Duchess of Sussex, ex-husband?[SEP]dbo:Person",1
"Who is Meghan, Duchess of Sussex, ex-husband?[SEP]dbo:Family",0
"Who is Meghan, Duchess of Sussex, ex-husband?[SEP]dbo:Agent",1
"Who is Meghan, Duchess of Sussex, ex-husband?[SEP]dbo:SoccerClub",0
TELL ME METROPOLITAN CITY OF SOUTH KOREA WHICH START WITH THE LETTER U.[SEP]dbo:City,1
TELL ME METROPOLITAN CITY OF SOUTH KOREA WHICH START WITH THE LETTER U.[SEP]dbo:HistoricalSettlement,0
TELL ME METROPOLITAN CITY OF SOUTH KOREA WHICH START WITH THE LETTER U.[SEP]dbo:Settlement,1
TELL ME METROPOLITAN CITY OF SOUTH KOREA WHICH START WITH THE LETTER U.[SEP]dbo:Department,0
TELL ME METROPOLITAN CITY OF SOUTH KOREA WHICH START WITH THE LETTER U.[SEP]dbo:PopulatedPlace,1
TELL ME METROPOLITAN CITY OF SOUTH KOREA WHICH START WITH THE LETTER U.[SEP]dbo:SkiResort,0
TELL ME METROPOLITAN CITY OF SOUTH KOREA WHICH START WITH THE LETTER U.[SEP]dbo:Place,1
TELL ME METROPOLITAN CITY OF SOUTH KOREA WHICH START WITH THE LETTER U.[SEP]dbo:CelestialBody,0
TELL ME METROPOLITAN CITY OF SOUTH KOREA WHICH START WITH THE LETTER U.[SEP]dbo:Location,1
TELL ME METROPOLITAN CITY OF SOUTH KOREA WHICH START WITH THE LETTER U.[SEP]dbo:MeanOfTransportation,0
Whose commanders are John Mc Ewen and Park Chunghee?[SEP]dbo:MilitaryConflict,1
Whose commanders are John Mc Ewen and Park Chunghee?[SEP]dbo:Election,0
Whose commanders are John Mc Ewen and Park Chunghee?[SEP]dbo:SocietalEvent,1
Whose commanders are John Mc Ewen and Park Chunghee?[SEP]dbo:SocietalEvent,0
Whose commanders are John Mc Ewen and Park Chunghee?[SEP]dbo:Event,1
Whose commanders are John Mc Ewen and Park Chunghee?[SEP]dbo:TopicalConcept,0
What is the alma mater of the scientist who is known for Rational analysis ?[SEP]dbo:University,1
What is the alma mater of the scientist who is known for Rational analysis ?[SEP]dbo:Library,0
What is the alma mater of the scientist who is known for Rational analysis ?[SEP]dbo:EducationalInstitution,1
What is the alma mater of the scientist who is known for Rational analysis ?[SEP]dbo:PoliticalParty,0
What is the alma mater of the scientist who is known for Rational analysis ?[SEP]dbo:Organisation,1
What is the alma mater of the scientist who is known for Rational analysis ?[SEP]dbo:Family,0
What is the alma mater of the scientist who is known for Rational analysis ?[SEP]dbo:Agent,1
What is the alma mater of the scientist who is known for Rational analysis ?[SEP]dbo:Species,0
Which is the gene for the genetic association with lung cancer?[SEP]dbo:Gene,1
Which is the gene for the genetic association with lung cancer?[SEP]dbo:Protein,0
Which is the gene for the genetic association with lung cancer?[SEP]dbo:Biomolecule,1
Which is the gene for the genetic association with lung cancer?[SEP]dbo:BaseballTeam,0
What is in the commune of Taraba State that is also a member of Group on Earth Observations?[SEP]dbo:Country,1
What is in the commune of Taraba State that is also a member of Group on Earth Observations?[SEP]dbo:Department,0
What is in the commune of Taraba State that is also a member of Group on Earth Observations?[SEP]dbo:State,1
What is in the commune of Taraba State that is also a member of Group on Earth Observations?[SEP]dbo:Street,0
What is in the commune of Taraba State that is also a member of Group on Earth Observations?[SEP]dbo:PopulatedPlace,1
What is in the commune of Taraba State that is also a member of Group on Earth Observations?[SEP]dbo:SkiResort,0
What is in the commune of Taraba State that is also a member of Group on Earth Observations?[SEP]dbo:Place,1
What is in the commune of Taraba State that is also a member of Group on Earth Observations?[SEP]dbo:CelestialBody,0
What is in the commune of Taraba State that is also a member of Group on Earth Observations?[SEP]dbo:Location,1
What is in the commune of Taraba State that is also a member of Group on Earth Observations?[SEP]dbo:RecordLabel,0
Which attack had the largest number of perpetrators?[SEP]dbo:Activity,1
Which attack had the largest number of perpetrators?[SEP]dbo:Agent,0
What division does Jurandir Fatori's team play for?[SEP]dbo:Activity,1
What division does Jurandir Fatori's team play for?[SEP]dbo:Device,0
"Where is the radio broadcasted in, whose sister station is CKFM-FM?[SEP]dbo:Country",1
"Where is the radio broadcasted in, whose sister station is CKFM-FM?[SEP]dbo:Department",0
"Where is the radio broadcasted in, whose sister station is CKFM-FM?[SEP]dbo:Continent",1
"Where is the radio broadcasted in, whose sister station is CKFM-FM?[SEP]dbo:Street",0
"Where is the radio broadcasted in, whose sister station is CKFM-FM?[SEP]dbo:PopulatedPlace",1
"Where is the radio broadcasted in, whose sister station is CKFM-FM?[SEP]dbo:SkiResort",0
"Where is the radio broadcasted in, whose sister station is CKFM-FM?[SEP]dbo:Place",1
"Where is the radio broadcasted in, whose sister station is CKFM-FM?[SEP]dbo:CelestialBody",0
